time,mode,state,x,y,theta,error
21.22,SQUARE,Square Turn (Odometry),0.320,-0.021,-1.878,0.321
21.25,SQUARE,Square Turn (Odometry),0.320,-0.021,-1.912,0.321
21.28,SQUARE,Square Turn (Odometry),0.320,-0.021,-1.947,0.321
21.31,SQUARE,Square Turn (Odometry),0.320,-0.021,-1.982,0.321
21.34,SQUARE,Square Turn (Odometry),0.320,-0.021,-2.017,0.321
21.38,SQUARE,Square Turn (Odometry),0.320,-0.021,-2.052,0.321
21.41,SQUARE,Square Turn (Odometry),0.320,-0.021,-2.087,0.321
21.44,SQUARE,Square Turn (Odometry),0.320,-0.021,-2.121,0.321
21.47,SQUARE,Square Turn (Odometry),0.320,-0.021,-2.156,0.321
21.50,SQUARE,Square Turn (Odometry),0.320,-0.021,-2.191,0.321
21.54,SQUARE,Square Turn (Odometry),0.320,-0.021,-2.226,0.321
21.57,SQUARE,Square Turn (Odometry),0.320,-0.021,-2.261,0.321
21.60,SQUARE,Square Turn (Odometry),0.320,-0.021,-2.296,0.321
21.63,SQUARE,Square Turn (Odometry),0.320,-0.021,-2.330,0.321
21.66,SQUARE,Square Turn (Odometry),0.320,-0.021,-2.365,0.321
21.70,SQUARE,Square Turn (Odometry),0.320,-0.021,-2.400,0.321
21.73,SQUARE,Square Turn (Odometry),0.320,-0.021,-2.435,0.321
21.76,SQUARE,Square Turn (Odometry),0.320,-0.021,-2.470,0.321
21.79,SQUARE,Square Turn (Odometry),0.320,-0.021,-2.505,0.321
21.82,SQUARE,Square Turn (Odometry),0.320,-0.021,-2.539,0.321
21.86,SQUARE,Square Turn (Odometry),0.320,-0.021,-2.574,0.321
21.89,SQUARE,Square Turn (Odometry),0.320,-0.021,-2.609,0.321
21.92,SQUARE,Square Turn (Odometry),0.320,-0.021,-2.644,0.321
21.95,SQUARE,Square Turn (Odometry),0.320,-0.021,-2.679,0.321
21.98,SQUARE,Square Turn (Odometry),0.320,-0.021,-2.714,0.321
22.02,SQUARE,Square Turn (Odometry),0.320,-0.021,-2.748,0.321
22.05,SQUARE,Square Turn (Odometry),0.320,-0.021,-2.783,0.321
22.08,SQUARE,Square Turn (Odometry),0.320,-0.021,-2.818,0.321
22.11,SQUARE,Square Turn (Odometry),0.320,-0.021,-2.853,0.321
22.14,SQUARE,Square Turn (Odometry),0.320,-0.021,-2.888,0.321
22.18,SQUARE,Square Turn (Odometry),0.320,-0.021,-2.923,0.321
22.21,SQUARE,Square Turn (Odometry),0.320,-0.021,-2.957,0.321
22.24,SQUARE,Square Turn (Odometry),0.320,-0.021,-2.992,0.321
22.27,SQUARE,Square Turn (Odometry),0.320,-0.021,-3.027,0.321
22.30,SQUARE,Square Turn (Odometry),0.320,-0.021,-3.062,0.321
22.34,SQUARE,Square Turn (Odometry),0.320,-0.021,-3.097,0.321
22.37,SQUARE,Square Turn (Odometry),0.320,-0.021,-3.132,0.321
22.40,SQUARE,Square Turn (Odometry),0.320,-0.021,-3.166,0.321
22.43,SQUARE,Square Turn (Odometry),0.320,-0.021,-3.201,0.321
22.46,SQUARE,Square Turn (Odometry),0.320,-0.021,-3.236,0.321
22.50,SQUARE,Square Turn (Odometry),0.320,-0.021,-3.271,0.321
22.53,SQUARE,Square Turn (Odometry),0.320,-0.021,-3.306,0.321
22.56,SQUARE,Square Turn (Odometry),0.320,-0.021,-3.340,0.321
22.59,SQUARE,Square Forward,0.318,-0.021,-3.340,0.319
22.62,SQUARE,Square Forward,0.316,-0.020,-3.340,0.317
22.66,SQUARE,Square Forward,0.314,-0.020,-3.340,0.315
22.69,SQUARE,Square Forward,0.313,-0.020,-3.340,0.313
22.72,SQUARE,Square Forward,0.311,-0.019,-3.340,0.311
22.75,SQUARE,Square Forward,0.309,-0.019,-3.340,0.309
22.78,SQUARE,Square Forward,0.307,-0.019,-3.340,0.307
22.82,SQUARE,Square Forward,0.305,-0.018,-3.340,0.305
22.85,SQUARE,Square Forward,0.303,-0.018,-3.340,0.303
22.88,SQUARE,Square Forward,0.301,-0.017,-3.340,0.301
22.91,SQUARE,Square Forward,0.299,-0.017,-3.340,0.300
22.94,SQUARE,Square Forward,0.297,-0.017,-3.340,0.298
22.98,SQUARE,Square Forward,0.295,-0.016,-3.340,0.296
23.01,SQUARE,Square Forward,0.293,-0.016,-3.340,0.294
23.04,SQUARE,Square Forward,0.291,-0.015,-3.340,0.292
23.07,SQUARE,Square Forward,0.289,-0.015,-3.340,0.290
23.10,SQUARE,Square Forward,0.287,-0.015,-3.340,0.288
23.14,SQUARE,Square Forward,0.286,-0.014,-3.340,0.286
23.17,SQUARE,Square Forward,0.284,-0.014,-3.340,0.284
23.20,SQUARE,Square Forward,0.282,-0.013,-3.340,0.282
23.23,SQUARE,Square Forward,0.280,-0.013,-3.340,0.280
23.26,SQUARE,Square Forward,0.278,-0.013,-3.340,0.278
23.30,SQUARE,Square Forward,0.276,-0.012,-3.340,0.276
23.33,SQUARE,Square Forward,0.274,-0.012,-3.340,0.274
23.36,SQUARE,Square Forward,0.272,-0.012,-3.340,0.272
23.39,SQUARE,Square Forward,0.270,-0.011,-3.340,0.270
23.42,SQUARE,Square Forward,0.268,-0.011,-3.340,0.268
23.46,SQUARE,Square Forward,0.266,-0.010,-3.340,0.266
23.49,SQUARE,Square Forward,0.264,-0.010,-3.340,0.264
23.52,SQUARE,Square Forward,0.262,-0.010,-3.340,0.263
23.55,SQUARE,Square Forward,0.260,-0.009,-3.340,0.261
23.58,SQUARE,Square Forward,0.259,-0.009,-3.340,0.259
23.62,SQUARE,Square Forward,0.257,-0.008,-3.340,0.257
23.65,SQUARE,Square Forward,0.255,-0.008,-3.340,0.255
23.68,SQUARE,Square Forward,0.253,-0.008,-3.340,0.253
23.71,SQUARE,Square Forward,0.251,-0.007,-3.340,0.251
23.74,SQUARE,Square Forward,0.249,-0.007,-3.340,0.249
23.78,SQUARE,Square Forward,0.247,-0.006,-3.340,0.247
23.81,SQUARE,Square Forward,0.245,-0.006,-3.340,0.245
23.84,SQUARE,Square Forward,0.243,-0.006,-3.340,0.243
23.87,SQUARE,Square Forward,0.241,-0.005,-3.340,0.241
23.90,SQUARE,Square Forward,0.239,-0.005,-3.340,0.239
23.94,SQUARE,Square Forward,0.237,-0.005,-3.340,0.237
23.97,SQUARE,Square Forward,0.235,-0.004,-3.340,0.235
24.00,SQUARE,Square Forward,0.233,-0.004,-3.340,0.233
24.03,SQUARE,Square Forward,0.232,-0.003,-3.340,0.232
24.06,SQUARE,Square Forward,0.230,-0.003,-3.340,0.230
24.10,SQUARE,Square Forward,0.228,-0.003,-3.340,0.228
24.13,SQUARE,Square Forward,0.226,-0.002,-3.340,0.226
24.16,SQUARE,Square Forward,0.224,-0.002,-3.340,0.224
24.19,SQUARE,Square Forward,0.222,-0.001,-3.340,0.222
24.22,SQUARE,Square Forward,0.220,-0.001,-3.340,0.220
24.26,SQUARE,Square Forward,0.218,-0.001,-3.340,0.218
24.29,SQUARE,Square Forward,0.216,-0.000,-3.340,0.216
24.32,SQUARE,Square Forward,0.214,0.000,-3.340,0.214
24.35,SQUARE,Square Forward,0.212,0.001,-3.340,0.212
24.38,SQUARE,Square Forward,0.210,0.001,-3.340,0.210
24.42,SQUARE,Square Forward,0.208,0.001,-3.340,0.208
24.45,SQUARE,Square Forward,0.206,0.002,-3.340,0.206
24.48,SQUARE,Square Forward,0.205,0.002,-3.340,0.205
24.51,SQUARE,Square Forward,0.203,0.002,-3.340,0.203
24.54,SQUARE,Square Forward,0.201,0.003,-3.340,0.201
24.58,SQUARE,Square Forward,0.199,0.003,-3.340,0.199
24.61,SQUARE,Square Forward,0.197,0.004,-3.340,0.197
24.64,SQUARE,Square Forward,0.195,0.004,-3.340,0.195
24.67,SQUARE,Square Forward,0.193,0.004,-3.340,0.193
24.70,SQUARE,Square Forward,0.191,0.005,-3.340,0.191
24.74,SQUARE,Square Forward,0.189,0.005,-3.340,0.189
24.77,SQUARE,Square Forward,0.187,0.006,-3.340,0.187
24.80,SQUARE,Square Forward,0.185,0.006,-3.340,0.185
24.83,SQUARE,Square Forward,0.183,0.006,-3.340,0.183
24.86,SQUARE,Square Forward,0.181,0.007,-3.340,0.181
24.90,SQUARE,Square Forward,0.179,0.007,-3.340,0.180
24.93,SQUARE,Square Forward,0.177,0.008,-3.340,0.178
24.96,SQUARE,Square Forward,0.176,0.008,-3.340,0.176
24.99,SQUARE,Square Forward,0.174,0.008,-3.340,0.174
25.02,SQUARE,Square Forward,0.172,0.009,-3.340,0.172
25.06,SQUARE,Square Forward,0.170,0.009,-3.340,0.170
25.09,SQUARE,Square Forward,0.168,0.009,-3.340,0.168
25.12,SQUARE,Square Forward,0.166,0.010,-3.340,0.166
25.15,SQUARE,Square Forward,0.164,0.010,-3.340,0.164
25.18,SQUARE,Square Forward,0.162,0.011,-3.340,0.162
25.22,SQUARE,Square Forward,0.160,0.011,-3.340,0.161
25.25,SQUARE,Square Forward,0.158,0.011,-3.340,0.159
25.28,SQUARE,Square Forward,0.156,0.012,-3.340,0.157
25.31,SQUARE,Square Forward,0.154,0.012,-3.340,0.155
25.34,SQUARE,Square Forward,0.152,0.013,-3.340,0.153
25.38,SQUARE,Square Forward,0.150,0.013,-3.340,0.151
25.41,SQUARE,Square Forward,0.149,0.013,-3.340,0.149
25.44,SQUARE,Square Forward,0.147,0.014,-3.340,0.147
25.47,SQUARE,Square Forward,0.145,0.014,-3.340,0.145
25.50,SQUARE,Square Forward,0.143,0.015,-3.340,0.144
25.54,SQUARE,Square Forward,0.141,0.015,-3.340,0.142
25.57,SQUARE,Square Forward,0.139,0.015,-3.340,0.140
25.60,SQUARE,Square Forward,0.137,0.016,-3.340,0.138
25.63,SQUARE,Square Forward,0.135,0.016,-3.340,0.136
25.66,SQUARE,Square Forward,0.133,0.016,-3.340,0.134
25.70,SQUARE,Square Forward,0.131,0.017,-3.340,0.132
25.73,SQUARE,Square Forward,0.129,0.017,-3.340,0.130
25.76,SQUARE,Square Forward,0.127,0.018,-3.340,0.129
25.79,SQUARE,Square Forward,0.125,0.018,-3.340,0.127
25.82,SQUARE,Square Forward,0.123,0.018,-3.340,0.125
25.86,SQUARE,Square Forward,0.122,0.019,-3.340,0.123
25.89,SQUARE,Square Forward,0.120,0.019,-3.340,0.121
25.92,SQUARE,Square Forward,0.118,0.020,-3.340,0.119
25.95,SQUARE,Square Forward,0.116,0.020,-3.340,0.117
25.98,SQUARE,Square Forward,0.114,0.020,-3.340,0.116
26.02,SQUARE,Square Forward,0.112,0.021,-3.340,0.114
26.05,SQUARE,Square Forward,0.110,0.021,-3.340,0.112
26.08,SQUARE,Square Forward,0.108,0.022,-3.340,0.110
26.11,SQUARE,Square Forward,0.106,0.022,-3.340,0.108
26.14,SQUARE,Square Forward,0.104,0.022,-3.340,0.107
26.18,SQUARE,Square Forward,0.102,0.023,-3.340,0.105
26.21,SQUARE,Square Forward,0.100,0.023,-3.340,0.103
26.24,SQUARE,Square Forward,0.098,0.023,-3.340,0.101
26.27,SQUARE,Square Forward,0.096,0.024,-3.340,0.099
26.30,SQUARE,Square Forward,0.095,0.024,-3.340,0.098
26.34,SQUARE,Square Forward,0.093,0.025,-3.340,0.096
26.37,SQUARE,Square Forward,0.091,0.025,-3.340,0.094
26.40,SQUARE,Square Forward,0.089,0.025,-3.340,0.092
26.43,SQUARE,Square Forward,0.087,0.026,-3.340,0.091
26.46,SQUARE,Square Forward,0.085,0.026,-3.340,0.089
26.50,SQUARE,Square Forward,0.083,0.027,-3.340,0.087
26.53,SQUARE,Square Forward,0.081,0.027,-3.340,0.085
26.56,SQUARE,Square Forward,0.079,0.027,-3.340,0.084
26.59,SQUARE,Square Forward,0.077,0.028,-3.340,0.082
26.62,SQUARE,Square Forward,0.075,0.028,-3.340,0.080
26.66,SQUARE,Square Forward,0.073,0.029,-3.340,0.079
26.69,SQUARE,Square Forward,0.071,0.029,-3.340,0.077
26.72,SQUARE,Square Forward,0.069,0.029,-3.340,0.075
26.75,SQUARE,Square Forward,0.068,0.030,-3.340,0.074
26.78,SQUARE,Square Forward,0.066,0.030,-3.340,0.072
26.82,SQUARE,Square Forward,0.064,0.030,-3.340,0.071
26.85,SQUARE,Square Forward,0.062,0.031,-3.340,0.069
26.88,SQUARE,Square Forward,0.060,0.031,-3.340,0.067
26.91,SQUARE,Square Forward,0.058,0.032,-3.340,0.066
26.94,SQUARE,Square Forward,0.056,0.032,-3.340,0.064
26.98,SQUARE,Square Forward,0.054,0.032,-3.340,0.063
27.01,SQUARE,Square Forward,0.052,0.033,-3.340,0.062
27.04,SQUARE,Square Forward,0.050,0.033,-3.340,0.060
27.07,SQUARE,Square Forward,0.048,0.034,-3.340,0.059
27.10,SQUARE,Square Forward,0.046,0.034,-3.340,0.057
27.14,SQUARE,Square Forward,0.044,0.034,-3.340,0.056
27.17,SQUARE,Square Forward,0.042,0.035,-3.340,0.055
27.20,SQUARE,Square Forward,0.041,0.035,-3.340,0.054
27.23,SQUARE,Square Forward,0.039,0.036,-3.340,0.052
27.26,SQUARE,Square Forward,0.037,0.036,-3.340,0.051
27.30,SQUARE,Square Forward,0.035,0.036,-3.340,0.050
27.33,SQUARE,Square Forward,0.033,0.037,-3.340,0.049
27.36,SQUARE,Square Forward,0.031,0.037,-3.340,0.048
27.39,SQUARE,Square Forward,0.029,0.037,-3.340,0.047
27.42,SQUARE,Square Forward,0.027,0.038,-3.340,0.046
27.46,SQUARE,Square Forward,0.025,0.038,-3.340,0.046
27.49,SQUARE,Square Forward,0.023,0.039,-3.340,0.045
27.52,SQUARE,Square Forward,0.021,0.039,-3.340,0.044
27.55,SQUARE,Square Forward,0.019,0.039,-3.340,0.044
27.58,SQUARE,Square Forward,0.017,0.040,-3.340,0.043
27.62,SQUARE,Square Forward,0.015,0.040,-3.340,0.043
27.65,SQUARE,Square Forward,0.014,0.041,-3.340,0.043
27.68,SQUARE,Square Forward,0.012,0.041,-3.340,0.043
27.71,SQUARE,Square Forward,0.010,0.041,-3.340,0.042
27.74,SQUARE,Square Forward,0.008,0.042,-3.340,0.042
27.78,SQUARE,Square Forward,0.006,0.042,-3.340,0.043
27.81,SQUARE,Square Forward,0.004,0.043,-3.340,0.043
27.84,SQUARE,Square Forward,0.002,0.043,-3.340,0.043
27.87,SQUARE,Square Forward,0.000,0.043,-3.340,0.043
27.90,SQUARE,Square Forward,-0.002,0.044,-3.340,0.044
27.94,SQUARE,Square Forward,-0.004,0.044,-3.340,0.044
27.97,SQUARE,Square Forward,-0.006,0.044,-3.340,0.045
28.00,SQUARE,Square Forward,-0.008,0.045,-3.340,0.046
28.03,SQUARE,Square Forward,-0.010,0.045,-3.340,0.046
28.06,SQUARE,Square Forward,-0.012,0.046,-3.340,0.047
28.10,SQUARE,Square Forward,-0.013,0.046,-3.340,0.048
28.13,SQUARE,Square Forward,-0.015,0.046,-3.340,0.049
28.16,SQUARE,Square Forward,-0.017,0.047,-3.340,0.050
28.19,SQUARE,Square Forward,-0.019,0.047,-3.340,0.051
28.22,SQUARE,Square Forward,-0.021,0.048,-3.340,0.052
28.26,SQUARE,Square Forward,-0.023,0.048,-3.340,0.053
28.29,SQUARE,Square Forward,-0.025,0.048,-3.340,0.054
28.32,SQUARE,Square Forward,-0.027,0.049,-3.340,0.056
28.35,SQUARE,Square Forward,-0.029,0.049,-3.340,0.057
28.38,SQUARE,Square Forward,-0.031,0.050,-3.340,0.058
28.42,SQUARE,Square Forward,-0.033,0.050,-3.340,0.060
28.45,SQUARE,Square Forward,-0.035,0.050,-3.340,0.061
28.48,SQUARE,Square Forward,-0.037,0.051,-3.340,0.063
28.51,SQUARE,Square Forward,-0.039,0.051,-3.340,0.064
28.54,SQUARE,Square Forward,-0.041,0.051,-3.340,0.065
28.58,SQUARE,Square Forward,-0.042,0.052,-3.340,0.067
28.61,SQUARE,Square Turn (Odometry),-0.042,0.052,-3.375,0.067
28.64,SQUARE,Square Turn (Odometry),-0.042,0.052,-3.410,0.067
28.67,SQUARE,Square Turn (Odometry),-0.042,0.052,-3.445,0.067
28.70,SQUARE,Square Turn (Odometry),-0.042,0.052,-3.480,0.067
28.74,SQUARE,Square Turn (Odometry),-0.042,0.052,-3.515,0.067
28.77,SQUARE,Square Turn (Odometry),-0.042,0.052,-3.549,0.067
28.80,SQUARE,Square Turn (Odometry),-0.042,0.052,-3.584,0.067
28.83,SQUARE,Square Turn (Odometry),-0.042,0.052,-3.619,0.067
28.86,SQUARE,Square Turn (Odometry),-0.042,0.052,-3.654,0.067
28.90,SQUARE,Square Turn (Odometry),-0.042,0.052,-3.689,0.067
28.93,SQUARE,Square Turn (Odometry),-0.042,0.052,-3.724,0.067
28.96,SQUARE,Square Turn (Odometry),-0.042,0.052,-3.758,0.067
28.99,SQUARE,Square Turn (Odometry),-0.042,0.052,-3.793,0.067
29.02,SQUARE,Square Turn (Odometry),-0.042,0.052,-3.828,0.067
29.06,SQUARE,Square Turn (Odometry),-0.042,0.052,-3.863,0.067
29.09,SQUARE,Square Turn (Odometry),-0.042,0.052,-3.898,0.067
29.12,SQUARE,Square Turn (Odometry),-0.042,0.052,-3.933,0.067
29.15,SQUARE,Square Turn (Odometry),-0.042,0.052,-3.967,0.067
29.18,SQUARE,Square Turn (Odometry),-0.042,0.052,-4.002,0.067
29.22,SQUARE,Square Turn (Odometry),-0.042,0.052,-4.037,0.067
29.25,SQUARE,Square Turn (Odometry),-0.042,0.052,-4.072,0.067
29.28,SQUARE,Square Turn (Odometry),-0.042,0.052,-4.107,0.067
29.31,SQUARE,Square Turn (Odometry),-0.042,0.052,-4.142,0.067
29.34,SQUARE,Square Turn (Odometry),-0.042,0.052,-4.176,0.067
29.38,SQUARE,Square Turn (Odometry),-0.042,0.052,-4.211,0.067
29.41,SQUARE,Square Turn (Odometry),-0.042,0.052,-4.246,0.067
29.44,SQUARE,Square Turn (Odometry),-0.042,0.052,-4.281,0.067
29.47,SQUARE,Square Turn (Odometry),-0.042,0.052,-4.316,0.067
29.50,SQUARE,Square Turn (Odometry),-0.042,0.052,-4.351,0.067
29.54,SQUARE,Square Turn (Odometry),-0.042,0.052,-4.385,0.067
29.57,SQUARE,Square Turn (Odometry),-0.042,0.052,-4.420,0.067
29.60,SQUARE,Square Turn (Odometry),-0.042,0.052,-4.455,0.067
29.63,SQUARE,Square Turn (Odometry),-0.042,0.052,-4.490,0.067
29.66,SQUARE,Square Turn (Odometry),-0.042,0.052,-4.525,0.067
29.70,SQUARE,Square Turn (Odometry),-0.042,0.052,-4.560,0.067
29.73,SQUARE,Square Turn (Odometry),-0.042,0.052,-4.594,0.067
29.76,SQUARE,Square Turn (Odometry),-0.042,0.052,-4.629,0.067
29.79,SQUARE,Square Turn (Odometry),-0.042,0.052,-4.664,0.067
29.82,SQUARE,Square Turn (Odometry),-0.042,0.052,-4.699,0.067
29.86,SQUARE,Square Turn (Odometry),-0.042,0.052,-4.734,0.067
29.89,SQUARE,Square Turn (Odometry),-0.042,0.052,-4.769,0.067
29.92,SQUARE,Square Turn (Odometry),-0.042,0.052,-4.803,0.067
29.95,SQUARE,Square Turn (Odometry),-0.042,0.052,-4.838,0.067
29.98,SQUARE,Square Turn (Odometry),-0.042,0.052,-4.873,0.067
30.02,SQUARE,Square Turn (Odometry),-0.042,0.052,-4.908,0.067
30.05,SQUARE,Square Turn (Odometry),-0.042,0.052,-4.943,0.067
30.08,SQUARE,Square Turn (Odometry),-0.042,0.052,-4.978,0.067
0.03,,Line Straight,0.000,0.002,1.571,0.002
0.06,,Line Straight,0.000,0.004,1.571,0.004
0.10,,Line Straight,0.000,0.006,1.571,0.006
0.13,,Line Straight,0.000,0.008,1.571,0.008
0.16,,Line Straight,0.000,0.010,1.571,0.010
0.19,,Line Straight,0.000,0.012,1.571,0.012
0.22,,Line Straight,0.000,0.014,1.571,0.014
0.26,,Line Straight,0.000,0.016,1.571,0.016
0.29,,Line Straight,0.000,0.018,1.571,0.018
0.32,,Line Straight,0.000,0.020,1.571,0.020
0.35,,Line Straight,0.000,0.022,1.571,0.022
0.38,,Line Straight,0.000,0.024,1.571,0.024
0.42,,Line Straight,0.000,0.026,1.571,0.026
0.45,,Line Straight,0.000,0.028,1.571,0.028
0.48,,Line Straight,0.000,0.030,1.571,0.030
0.51,,Line Straight,0.000,0.031,1.571,0.031
0.54,,Line Straight,0.000,0.033,1.571,0.033
0.58,,Line Straight,0.000,0.035,1.571,0.035
0.61,,Line Straight,0.000,0.037,1.571,0.037
0.64,,Line Straight,0.000,0.039,1.571,0.039
0.67,,Line Straight,0.000,0.041,1.571,0.041
0.70,,Line Straight,0.000,0.043,1.571,0.043
0.74,,Line Straight,0.000,0.045,1.571,0.045
0.77,,Line Straight,0.000,0.047,1.571,0.047
0.80,,Line Straight,0.000,0.049,1.571,0.049
0.83,,Line Straight,0.000,0.051,1.571,0.051
0.86,,Line Straight,0.000,0.053,1.571,0.053
0.90,,Line Straight,0.000,0.055,1.571,0.055
0.93,,Line Straight,0.000,0.057,1.571,0.057
0.96,,Line Straight,0.000,0.059,1.571,0.059
0.99,,Line Straight,0.000,0.061,1.571,0.061
1.02,,Line Straight,0.000,0.063,1.571,0.063
1.06,,Line Straight,0.000,0.065,1.571,0.065
1.09,,Line Straight,0.000,0.067,1.571,0.067
1.12,,Line Straight,0.000,0.069,1.571,0.069
1.15,,Line Straight,0.000,0.071,1.571,0.071
1.18,,Line Straight,0.000,0.073,1.571,0.073
1.22,,Line Straight,0.000,0.075,1.571,0.075
1.25,,Line Straight,0.000,0.077,1.571,0.077
1.28,,Line Straight,0.000,0.079,1.571,0.079
1.31,,Line Straight,0.000,0.081,1.571,0.081
1.34,,Line Straight,0.000,0.083,1.571,0.083
1.38,,Line Straight,0.000,0.085,1.571,0.085
1.41,,Line Straight,0.000,0.087,1.571,0.087
1.44,,Line Straight,0.000,0.089,1.571,0.089
1.47,,Line Straight,0.000,0.091,1.571,0.091
1.50,,Line Straight,0.000,0.092,1.571,0.092
1.54,,Line Straight,0.000,0.094,1.571,0.094
1.57,,Line Straight,0.000,0.096,1.571,0.096
1.60,,Line Straight,0.000,0.098,1.571,0.098
1.63,,Line Straight,0.000,0.100,1.571,0.100
1.66,,Line Straight,0.000,0.102,1.571,0.102
1.70,,Line Straight,0.000,0.104,1.571,0.104
1.73,,Line Straight,0.000,0.106,1.571,0.106
1.76,,Line Straight,0.000,0.108,1.571,0.108
1.79,,Line Straight,0.000,0.110,1.571,0.110
1.82,,Line Straight,0.000,0.112,1.571,0.112
1.86,,Line Straight,0.000,0.114,1.571,0.114
1.89,,Line Straight,0.000,0.116,1.571,0.116
1.92,,Line Straight,0.000,0.118,1.571,0.118
1.95,,Line Straight,0.000,0.120,1.571,0.120
1.98,,Line Straight,0.000,0.122,1.571,0.122
2.02,,Line Straight,0.000,0.124,1.571,0.124
2.05,,Line Straight,0.000,0.126,1.571,0.126
2.08,,Line Straight,0.000,0.128,1.571,0.128
2.11,,Line Straight,0.000,0.130,1.571,0.130
2.14,,Line Straight,0.000,0.132,1.571,0.132
2.18,,Line Straight,0.000,0.134,1.571,0.134
2.21,,Line Straight,0.000,0.136,1.571,0.136
2.24,,Line Straight,0.000,0.138,1.571,0.138
2.27,,Line Straight,0.000,0.140,1.571,0.140
2.30,,Line Straight,0.000,0.142,1.571,0.142
2.34,,Line Straight,0.000,0.144,1.571,0.144
2.37,,Line Straight,0.000,0.146,1.571,0.146
2.40,,Line Straight,0.000,0.148,1.571,0.148
2.43,,Line Straight,0.000,0.150,1.571,0.150
2.46,,Line Straight,0.000,0.152,1.571,0.152
2.50,,Line Straight,0.000,0.154,1.571,0.154
2.53,,Line Straight,0.000,0.155,1.571,0.155
2.56,,Line Straight,0.000,0.157,1.571,0.157
2.59,,Line Straight,0.000,0.159,1.571,0.159
2.62,,Line Straight,0.000,0.161,1.571,0.161
2.66,,Line Straight,0.000,0.163,1.571,0.163
2.69,,Line Straight,0.000,0.165,1.571,0.165
2.72,,Line Straight,0.000,0.167,1.571,0.167
2.75,,Line Straight,0.000,0.169,1.571,0.169
2.78,,Line Straight,0.000,0.171,1.571,0.171
2.82,,Line Straight,0.000,0.173,1.571,0.173
2.85,,Line Straight,0.000,0.175,1.571,0.175
2.88,,Line Straight,0.000,0.177,1.571,0.177
2.91,,Line Straight,0.000,0.179,1.571,0.179
2.94,,Line Straight,0.000,0.181,1.571,0.181
2.98,,Line Straight,0.000,0.183,1.571,0.183
3.01,,Line Straight,0.000,0.185,1.571,0.185
3.04,,Line Straight,0.000,0.187,1.571,0.187
3.07,,Line Straight,0.000,0.189,1.571,0.189
3.10,,Line Straight,0.000,0.191,1.571,0.191
3.14,,Line Straight,0.000,0.193,1.571,0.193
3.17,,Line Straight,0.000,0.195,1.571,0.195
3.20,,Line Straight,0.000,0.197,1.571,0.197
3.23,,Line Straight,0.000,0.199,1.571,0.199
3.26,,Line Straight,0.000,0.201,1.571,0.201
3.30,,Line Straight,0.000,0.203,1.571,0.203
3.33,,Line Straight,0.000,0.205,1.571,0.205
3.36,,Line Straight,0.000,0.207,1.571,0.207
3.39,,Line Straight,0.000,0.209,1.571,0.209
3.42,,Line Straight,0.000,0.211,1.571,0.211
3.46,,Line Straight,0.000,0.213,1.571,0.213
3.49,,Line Straight,0.000,0.215,1.571,0.215
3.52,,Line Straight,0.000,0.216,1.571,0.216
3.55,,Line Straight,0.000,0.218,1.571,0.218
3.58,,Line Straight,0.000,0.220,1.571,0.220
3.62,,Line Straight,0.000,0.222,1.571,0.222
3.65,,Line Straight,0.000,0.224,1.571,0.224
3.68,,Line Straight,0.000,0.226,1.571,0.226
3.71,,Line Straight,0.000,0.228,1.571,0.228
3.74,,Line Straight,0.000,0.230,1.571,0.230
3.78,,Line Straight,0.000,0.232,1.571,0.232
3.81,,Line Straight,0.000,0.234,1.571,0.234
3.84,,Line Straight,0.000,0.236,1.571,0.236
3.87,,Line Straight,0.000,0.238,1.571,0.238
3.90,,Line Straight,0.000,0.240,1.571,0.240
3.94,,Line Straight,0.000,0.242,1.571,0.242
3.97,,Line Straight,0.000,0.244,1.571,0.244
4.00,,Line Straight,0.000,0.246,1.571,0.246
4.03,,Line Straight,0.000,0.248,1.571,0.248
4.06,,Line Straight,0.000,0.250,1.571,0.250
4.10,,Line Straight,0.000,0.252,1.571,0.252
4.13,,Line Straight,0.000,0.254,1.571,0.254
4.16,,Line Straight,0.000,0.256,1.571,0.256
4.19,,Line Straight,0.000,0.258,1.571,0.258
4.22,,Line Straight,0.000,0.260,1.571,0.260
4.26,,Line Straight,0.000,0.262,1.571,0.262
4.29,,Line Straight,0.000,0.264,1.571,0.264
4.32,,Line Straight,0.000,0.266,1.571,0.266
4.35,,Line Straight,0.000,0.268,1.571,0.268
4.38,,Line Straight,0.000,0.270,1.571,0.270
4.42,,Line Straight,0.000,0.272,1.571,0.272
4.45,,Line Straight,0.000,0.274,1.571,0.274
4.48,,Line Straight,0.000,0.276,1.571,0.276
4.51,,Line Straight,0.000,0.277,1.571,0.277
4.54,,Line Straight,0.000,0.279,1.571,0.279
4.58,,Line Straight,0.000,0.281,1.571,0.281
4.61,,Line Straight,0.000,0.283,1.571,0.283
4.64,,Line Straight,0.000,0.285,1.571,0.285
4.67,,Line Straight,0.000,0.287,1.571,0.287
4.70,,Line Straight,0.000,0.289,1.571,0.289
4.74,,Line Straight,0.000,0.291,1.571,0.291
4.77,,Line Straight,0.000,0.293,1.571,0.293
4.80,,Line Straight,0.000,0.295,1.571,0.295
4.83,,Line Straight,0.000,0.297,1.571,0.297
4.86,,Line Straight,0.000,0.299,1.571,0.299
4.90,,Line Straight,0.000,0.301,1.571,0.301
4.93,,Line Straight,0.000,0.303,1.571,0.303
4.96,,Line Straight,0.000,0.305,1.571,0.305
